id,tipo,numero,anio,fecha,titulo,len_contenido,chars_texto,paginas,pdf_local,inicio
159,circular,25,2012,2012-05-07,Circular NḞ 25 del 07 de Mayo del 2012,895422,895382,323,pdfs/circular/2012/circular_historica_2012_circu25.pdf,"Circular NḞ 25 del 07 de Mayo del 2012

1
CIRCULAR N° 25, DEL 7 DE MAYO DE 2012 
MATERIA: TEXTO ACTUALIZADO DE RESOLUCIONES EXENTAS QUE ESTABLECEN 
OBLIGACIONES 
A 
LAS 
EMPRESAS 
O 
SOCIEDADES 
DE 
PRESENTAR 
AL 
S.I.I. 
DECLARACIONES JURADAS CON INFORMACIÓN RELACIONADA CON LOS IMPUESTOS 
ANUALES A"
7,circular,4,2026,2026-01-19,Circular N° 4 del 19 de Enero del 2026,40314,40314,9,pdfs/circular/2026/circular_2026_0004.pdf,"DEPARTAMENTO EMISOR 
Subdirección Normativa 
Impuestos Directos 
CIRCULAR N°04.- 
361026.2026 GE 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 19 DE ENERO DE 2026 
MATERIA: Reitera instrucciones sobre el tratamiento 
tributario de gastos y donaciones asociados a la 
ocurrencia de catástrofes, as"
133,circular,51,2012,2012-11-08,Circular NḞ 51 del 08 de Noviembre del 2012,40043,39998,14,pdfs/circular/2012/circular_historica_2012_circu51.pdf,"Circular NḞ 51 del 08 de Noviembre del 2012

DEPARTAMENTO EMISOR 
 IMPUESTOS INDIRECTOS 
 
CIRCULAR N° 51.- 
 
SISTEMA DE PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 
8 de noviembre de 2012. 
 
MATERIA: 
Imparte instrucciones para la aplicación de 
la 
Ley 
20.493, 
la 
cual 
crea 
nuevos 
mecanismos 
de"
135,circular,49,2012,2012-11-05,Circular NḞ 49 del 05 de Noviembre del 2012,33718,33673,9,pdfs/circular/2012/circular_historica_2012_circu49.pdf,"Circular NḞ 49 del 05 de Noviembre del 2012

1 
 
DEPARTAMENTO EMISOR 
 IMPUESTOS DIRECTOS 
 1875 
 
CIRCULAR N° 49.- 
05-2012 SN 
24-2012 ID 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 
FECHA: 05 de noviembre de 2012 
MATERIA: 
 
Instruye sobre las modificaciones efectuadas por 
la Ley 20.565, al t"
139,circular,45,2012,2012-09-24,Circular NḞ 45 del 24 de Septiembre del 2012,21919,21873,6,pdfs/circular/2012/circular_historica_2012_circu45.pdf,"Circular NḞ 45 del 24 de Septiembre del 2012

DEPARTAMENTO EMISOR 
IMPUESTOS DIRECTOS 
1875 
CIRCULAR N° 45 
110.2012 ID 
 08-2012 SN Circ. 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 24 de septiembre de 2012.- 
MATERIA: 
 
EXENCIONES DE IMPUESTOS QUE BENEFICIAN 
A LAS IGLESIAS, CONFESIONES Y "
136,circular,48,2012,2012-10-19,Circular NḞ 48 del 19 de Octubre del 2012,21799,21756,6,pdfs/circular/2012/circular_historica_2012_circu48.pdf,"Circular NḞ 48 del 19 de Octubre del 2012

DEPARTAMENTO EMISOR 
 IMPUESTOS DIRECTOS 
 1875 
 
CIRCULAR N° 48 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
 
FECHA: 19 de octubre de 2012 
122-2012 ID 
009-2012 SN Circ. 
MATERIA: Instruye sobre las modificaciones 
introducidas por la Ley 20.630, del 27 d"
174,circular,8,2012,2011-12-17,Circular Nº 08 del 31 de Enero del 2012,18646,18511,4,pdfs/circular/2012/circular_historica_2012_circu08_html.pdf,"Circular Nº 08 del 31 de Enero del 2012

MATERIA: Modificaciones introducidas a la LIR y al D.L. Nº 3500, de 1980, por la Ley 20.552.

CIRCULAR Nº 08 DEL 31 DE ENERO DEL 2012
MATERIA : MODIFICACIONES INTRODUCIDAS A LA LIR Y AL D.L. Nº 3500, DE 1980, POR LA LEY 20.552.
I.- INTRODUCCIÓN.
1. En el Diar"
173,circular,9,2012,2012-01-31,Circular NḞ 09 del 31 de Enero del 2012,16146,16105,5,pdfs/circular/2012/circular_historica_2012_circu09.pdf,"Circular NḞ 09 del 31 de Enero del 2012

Dejada sin efecto
CIRCULAR N° 9, DEL 31 DE ENERO DE 2012 
MATERIA: TRIBUTACIÓN DE LAS IGLESIAS Y ENTIDADES RELIGIOSAS CON PERSONALIDAD JURÍDICA, 
Y DE LAS ASOCIACIONES, CORPORACIONES, FUNDACIONES Y OTROS ORGANISMOS CREADOS POR 
ELLAS.
I.- INTRODUCCIÓN.
Con el"
172,circular,10,2012,2012-01-31,Circular NḞ 10 del 31 de Enero del 2012,13395,13354,4,pdfs/circular/2012/circular_historica_2012_circu10.pdf,"Circular NḞ 10 del 31 de Enero del 2012

CIRCULAR N° 10, DEL 31 DE ENERO DE 2012 
MATERIA : REQUISITOS PARA QUE UN VALOR SEA CONSIDERADO DE PRESENCIA BURSÁTIL 
PARA EFECTOS DE LA APLICACIÓN DEL ARTÍCULO 57 BIS, LETRA A), N°10 Y DEL ARTÍCULO 
107 DE LA LIR. 
I.- 
INTRODUCCIÓN. 
1.- 
El artículo 107 d"
4,circular,7,2026,2026-02-12,Circular N° 7 del 12 de Febrero del 2026,12344,12344,4,pdfs/circular/2026/circular_2026_0007.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Normativa 
Oficina de Gestión Normativa 
CIRCULAR N°07 
365105.2026 GE 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 12 DE FEBRERO DE 2026 
MATERIA: Tablas de impuesto único de segunda 
categoría para el mes de marzo de 2026 e 
información adicional relacion"
1,circular,10,2026,2026-03-10,Circular N° 10 del 10 de Marzo del 2026,12034,12034,4,pdfs/circular/2026/circular_2026_0010.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Normativa 
Oficina de Gestión Normativa 
CIRCULAR N°10.- 
368769.2026 GE 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 10 DE MARZO DE 2026 
MATERIA: Tablas de impuesto único de segunda 
categoría para el mes de abril de 2026 e 
información adicional relacion"
9,circular,2,2026,2026-01-09,Circular N° 2 del 09 de Enero del 2026,11855,11855,4,pdfs/circular/2026/circular_2026_0002.pdf,"DEPARTAMENTO EMISOR: 
Subdirección Normativa 
Oficina de Gestión Normativa 
CIRCULAR N°02.- 
360031.2026 GE 
SISTEMA 
DE 
PUBLICACIONES 
ADMINISTRATIVAS 
FECHA: 09 DE ENERO DE 2026 
MATERIA: Tablas de impuesto único de segunda 
categoría para el mes de febrero de 2026 e 
información adicional relaci"
125,circular,59,2012,2012-12-31,Circular NḞ 59 del 31 de Diciembre del 2012,9798,9753,4,pdfs/circular/2012/circular_historica_2012_circu59.pdf,"Circular NḞ 59 del 31 de Diciembre del 2012

DEPARTAMENTO EMISOR 
 SUBDIRECCIÓN DE RECURSOS HUMANOS 
 
CIRCULAR N° 59 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 31 de diciembre de 2012.- 
 
MATERIA: 
Define Política contra la Discriminación, que 
entrega lineamientos de actuación para todos"
127,circular,57,2012,2012-12-11,Circular NḞ 57 del 11 de Diciembre del 2012,9647,9602,3,pdfs/circular/2012/circular_historica_2012_circu57.pdf,"Circular NḞ 57 del 11 de Diciembre del 2012

DEPARTAMENTO EMISOR 
OFICINA DE GESTIÓN NORMATIVA 
 
 
CIRCULAR N° 57 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 11 de diciembre de 2012.- 
 
TABLAS DEL IMPUESTO ÚNICO DE SEGUNDA 
CATEGORÍA 
Y 
DEL 
IMPUESTO 
GLOBAL 
COMPLEMENTARIO PARA EL MES DE"
132,circular,52,2012,2012-11-12,Circular NḞ 52 del 12 de Noviembre del 2012,9495,9450,3,pdfs/circular/2012/circular_historica_2012_circu52.pdf,"Circular NḞ 52 del 12 de Noviembre del 2012

DEPARTAMENTO EMISOR 
OFICINA DE GESTIÓN NORMATIVA 
 
 
CIRCULAR N° 52.- 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 12 de noviembre de 2012 
 
TABLAS DEL IMPUESTO ÚNICO DE SEGUNDA 
CATEGORÍA 
Y 
DEL 
IMPUESTO 
GLOBAL 
COMPLEMENTARIO 
 
PARA 
EL 
M"
138,circular,46,2012,2012-10-09,Circular NḞ 46 del 09 de Octubre del 2012,9425,9382,3,pdfs/circular/2012/circular_historica_2012_circu46.pdf,"Circular NḞ 46 del 09 de Octubre del 2012

DEPARTAMENTO EMISOR 
OFICINA DE GESTIÓN NORMATIVA 
 
 
CIRCULAR N° 46 
 
SISTEMA DE PUBLICACIONES ADMINISTRATIVAS 
FECHA: 09 DE OCTUBRE DE 2012 
 
TABLAS DEL IMPUESTO ÚNICO DE SEGUNDA 
CATEGORÍA 
Y 
DEL 
IMPUESTO 
GLOBAL 
COMPLEMENTARIO 
 
PARA 
EL 
MES 
DE"
168,circular,15,2012,2012-01-01,Circular Nº 15 del 17 de Febrero del 2012,9148,8924,3,pdfs/circular/2012/circular_historica_2012_circu15_html.pdf,"Circular Nº 15 del 17 de Febrero del 2012

MATERIA: Nuevas Escalas y Tasas para la Determinación de los Impuestos que Afectan a los Contribuyentes Mineros a que se Refieren los Artículos 23 y 34 Nº 1 de la Ley de la Renta.

CIRCULAR Nº 15 DEL 17 DE FEBRERO DEL 2012
MATERIA : NUEVAS ESCALAS Y TASAS P"
177,circular,5,2012,2012-01-01,Circular Nº 05 del 11 de Enero del 2012,8930,8770,4,pdfs/circular/2012/circular_historica_2012_circu05_html.pdf,"Circular Nº 05 del 11 de Enero del 2012

MATERIA: Informa Nuevos Límites Máximos Imponibles para los Efectos Previsionales Vigente Para el Ańo Calendario 2012

CIRCULAR Nº 05 DEL 11 DE ENERO DEL 2012
MATERIA : INFORMA NUEVOS LÍMITES MÁXIMOS IMPONIBLES PARA LOS EFECTOS PREVISIONALES VIGENTE PARA EL A"
